Ville,Titre,Lien,Description,Prix,Détails
montpellier,Appartement - 3 pièce(s) - 63 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286494213A1KIVHAP000,"Coup de cÅ""ur assuré pour ce bel appartement fraîchement rénové d'une superficie de 63 m2 alliant cachet de l'ancien et confort moderne. il est situé dans le centre historique de montpellier à  proximité immédiate de toutes commodités : tramway,...",235 000 €*3 730 € / m2,3 pièces
montpellier,Maison - 6 pièce(s) - 142 m²,https://www.paruvendu.fr/immobilier/vente/maison/1285353575A1KIVHMN000,"Montpellier  quartier la chamberte, à proximité immédiate du centre-ville et des commodités, découvrez cette magnifique maison 4 faces à rénover, offrant un très fort potentiel.    d'une surface habitable d'environ 142 m² sur parcelle de 427 m²...",468 000 €3 296 € / m2,"6 pièces, Terrain 427 m2, DPE :D213kWh/m².an45kg CO2/m².an"
montpellier,Appartement - 3 pièce(s) - 60 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286360266A1KIVHAP000,"Venez découvrir ce bel appartement, t3 de 60m², situé au 1er étage d'une résidence récente (2019), entourée de verdure et parfaitement au calme.
l'appartement se compose d'une entrée avec rangements, d'un espace salon/cuisine lumineux de 26m²...",194 000 €*3 233 € / m2,"3 pièces, 2
chambres, Garage, Balcon, DPE :C"
montpellier,Propriété/château - 15 + pièce(s) - 5000 m²,https://www.paruvendu.fr/immobilier/prestige/propriete-chateau/1286655956A1KIVHPR000,"Au nord de montpellier, dans la campagne, ce domaine d'environ 5000 m2 de bâtit offre un incroyable potentiel pour un projet dans l'événementiel ! avec ses 800 hectares d'un seul tenant, ses deux piscines, son terrain de tennis, ses gîtes et ses...",12 600 000 €2 520 € / m2,"15 + pièces, 23
chambres, Terrain 8 800 000 m2, DPE :D200kWh/m².an30kg CO2/m².an"
montpellier,Appartement - 3 pièce(s) - 60 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286370055A1KIVHAP000,"Situé au coeur d'un quartier en expansion, ce t3 de 60 m2 entièrement rénové ainsi que la porte d'entrée blindée neuve s'accompagne d'un local privé de 10 m2 en rez-de-chaussée.
avec l'arrivée de la ligne 5 du tramway prévu en décembre...",195 000 €*3 250 € / m2,"3 pièces, 2
chambres, Garage, Balcon, DPE :D"
montpellier,Maison - 4 pièce(s) - 81 m²,https://www.paruvendu.fr/immobilier/maison-neuve/1284539060A1KIVHMN000,"Montpellier  - plan des 4 seigneurs superbe environnement pour cette maison de ville prête à vivre , 4 pièces sur 3 niveaux , beau séjour ouvert sur terrasse plein sud 2 parkings.  honoraires à la charge du vendeur. dans une copropriété de 22...",399 900 €4 937 € / m2,"4 pièces, 3
chambres, Terrain 9 m2"
montpellier,Appartement - 4 pièce(s) - 85 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1283507859A1KIVHAP000,"A montpellier, venez découvrir ce bel appartement de type 4 de 85 m2 au 3 ème étage avec ascenseur.  l'appartement saura vous séduire par sa belle pièce de vie de 45 m2 composé d'une cuisine aménagée et équipée donnant sur sa loggia aménagée,...",239 000 €2 812 € / m2,"4 pièces, 3
chambres, Garage, Ascenseur, Balcon, DPE :C132kWh/m².an23kg CO2/m².an"
montpellier,Propriété/château - 15 + pièce(s) - 3038 m²,https://www.paruvendu.fr/immobilier/prestige/propriete-chateau/1284770716A1KIVHPR000,"Superbe domaine viticole aux portes de montpellier !  vous rêvez d'évasion et d'exceptionnel ? découvrez ce domaine viticole exceptionnel du xixe siècle, un véritable bijou à rénover, situé en périphérie de montpellier !  imaginez-vous dans un...",4 895 000 €1 611 € / m2,"15 + pièces, 30
chambres, Terrain 693 347 m2, DPE :E280kWh/m².an9kg CO2/m².an"
montpellier,Appartement - 1 pièce(s) - 30 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1281122663A1KIVHAP000,"Découvrez ce studio de 30,35m², situé dans un environnement calme et à proximité immédiate des commerces et du tram, pensé pour allier confort et praticité.  quartier les grisettes    ce bien offre un séjour avec cuisine ouverte, donnant...",124 900 €4 163 € / m2,"Exclusivité, Studio - 1 pièce, Ascenseur, Balcon, DPE :B89kWh/m².an7kg CO2/m².an"
montpellier,Maison - 4 pièce(s) - 80 m²,https://www.paruvendu.fr/immobilier/maison-neuve/1280751788A1KIVHMN000,"Bénéficiant d'un emplacement de premier choix, au nord de montpellier, sur les hauteurs du plan des quatre seigneurs, opus immo vous propose au sein d'une résidence intimiste de seulement 22 logements, une 'maison triplex' de 4 pièces qui vous...",379 900 €4 749 € / m2,"4 pièces, 3
chambres"
montpellier,Appartement - 3 pièce(s) - 73 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286958117A1KIVHAP000,"Fiche id-par178239 : rare appartement t3 à boutonnet, situé au 2ème étage avec ascenseur, il bénéficie d'une belle luminosité. le balcon donne sur un espace dégagé. rénové, il bénéficie de prestations actuelles et du charme des années 60. marbre...",345 000 €4 726 € / m2,"Exclusivité, 3 pièces, 2
chambres, Terrain 8 m2, Ascenseur, Balcon, DPE :D175kWh/m².an38kg CO2/m².an"
montpellier,Villa - 5 pièce(s) - 103 m²,https://www.paruvendu.fr/immobilier/vente/villa/1285167451A1KIVHVI000,"Montpellier ouest la martelle, (secteur montpellier village), situation idéale, sans vis à vis  cette maison mitoyenne  de 103m² en r+1 est  située dans un quartier recherché de montpellier ouest, un cadre de vie agréable à quelques minutes à pied...",445 000 €4 320 € / m2,"5 pièces, 4
chambres, Terrain 237 m2, DPE :D195kWh/m².an28kg CO2/m².an"
montpellier,Appartement - 2 pièce(s) - 42 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286603658A1KIVHAP000,"À vendre  secteur la martelle : charmant appartement t2 de 42 m², offrant un agencement pratique et moderne.  il se compose d'une entrée, d'une salle d'eau avec wc, d'une chambre, ainsi qu'un lumineux salon avec cuisine ouverte donnant sur une...",140 000 €3 333 € / m2,"2 pièces, 1
chambre, Garage, Ascenseur, Balcon"
montpellier,Maison - 7 pièce(s) - 400 m²,https://www.paruvendu.fr/immobilier/prestige/maison/1280446966A1KIVHMN000,"Secteur montpellier ouest  à 20 km du centre ville de montpellier,  entre la garrigues et la mer cette villa unique est un vrai havre de paix tout en étant proche de toutes commodités  découvrez cette magnifique propriété qui incarne le luxe,...",1 820 000 €4 550 € / m2,"7 pièces, 5
chambres, DPE :A51kWh/m².an1kg CO2/m².an"
